fecha,P_mm,ETP_mm,T_min_C,T_max_C,Q_m3s,Q_mm
2004-06-14,0.0,8.95,16.77,23.94,5.8,1.1215
2004-06-15,0.0,8.884,16.05,23.33,5.4,1.0442
2004-06-16,1.124,7.308,17.2,22.38,5.5,1.0635
2004-06-17,0.0,7.939,16.28,22.39,6.2,1.1989
2004-06-18,0.0,8.866,17.53,24.42,6.0,1.1602
2004-06-19,0.0,9.195,16.81,24.28,5.4,1.0442
2004-06-20,0.0,8.863,16.73,23.83,5.5,1.0635
2004-06-21,7.745,9.014,17.25,24.39,5.2,1.0055
2004-06-22,0.0,9.849,15.69,24.27,5.1,0.9862
2004-06-23,13.23,10.875,15.17,25.19,5.1,0.9862
2004-06-24,0.0,8.545,16.88,23.56,4.8,0.9282
2004-06-25,0.0,9.127,16.56,24.03,4.7,0.9088
2004-06-26,0.0,10.175,15.05,24.22,4.7,0.9088
2004-06-27,0.0,9.884,14.66,23.58,4.5,0.8701
2004-06-28,0.0,8.157,17.06,23.23,4.4,0.8508
2004-06-29,0.0,9.801,15.66,24.17,4.3,0.8315
2004-06-30,0.0,8.484,17.14,23.67,4.3,0.8315
2004-07-01,0.0,8.68,16.03,23.06,4.3,0.8315
2004-07-02,0.235,9.132,15.95,23.55,4.2,0.8121
2004-07-03,0.0,8.98,17.03,24.16,4.3,0.8315
2004-07-04,7.182,7.194,16.72,21.84,4.1,0.7928
2004-07-05,4.576,7.911,16.17,22.23,4.4,0.8508
2004-07-06,0.315,9.524,15.97,24.02,4.3,0.8315
2004-07-07,0.0,9.581,16.38,24.38,5.2,1.0055
2004-07-08,3.102,9.095,15.59,23.2,6.3,1.2182
2004-07-09,9.793,8.709,15.98,23.02,7.5,1.4502
2004-07-10,0.315,9.899,16.73,24.98,6.7,1.2956
2004-07-11,0.0,9.579,16.3,24.28,5.8,1.1215
2004-07-12,0.0,9.096,16.91,24.14,5.3,1.0248
2004-07-13,6.396,6.992,17.27,22.0,5.0,0.9668
2004-07-14,0.699,6.821,16.48,21.17,4.7,0.9088
2004-07-15,0.0,9.555,15.45,23.59,4.9,0.9475
2004-07-16,0.0,8.975,16.56,23.7,5.5,1.0635
2004-07-17,1.07,7.908,16.72,22.56,5.5,1.0635
2004-07-18,0.0,10.677,15.5,24.97,9.4,1.8176
2004-07-19,0.0,9.204,16.09,23.59,7.6,1.4696
2004-07-20,0.0,9.687,17.08,24.88,6.7,1.2956
2004-07-21,8.957,9.409,16.61,24.19,6.9,1.3342
2004-07-22,5.331,9.726,16.66,24.59,6.8,1.3149
2004-07-23,0.0,10.135,15.67,24.36,10.9,2.1077
2004-07-24,5.033,8.892,16.41,23.39,8.0,1.5469
2004-07-25,0.0,9.069,15.97,23.27,7.7,1.4889
2004-07-26,15.435,9.34,17.2,24.48,6.4,1.2375
2004-07-27,6.918,9.072,16.53,23.66,9.7,1.8757
2004-07-28,0.0,9.128,15.72,23.11,8.1,1.5663
2004-07-29,7.568,9.449,15.58,23.38,16.9,3.2679
2004-07-30,0.0,8.025,16.56,22.44,13.7,2.6491
2004-07-31,0.0,7.752,16.25,21.88,8.4,1.6243
2004-08-01,0.0,11.199,15.53,25.41,6.8,1.3149
2004-08-02,0.0,11.039,14.61,24.56,5.0,0.9668
2004-08-03,0.0,9.265,15.39,22.95,4.8,0.9282
2004-08-04,0.0,8.769,17.56,23.98,4.4,0.8508
2004-08-05,0.258,10.221,16.42,24.8,5.2,1.0055
2004-08-06,0.0,8.469,17.44,23.53,5.9,1.1409
2004-08-07,0.0,9.336,16.5,23.8,4.8,0.9282
2004-08-08,0.0,9.74,15.36,23.44,4.3,0.8315
2004-08-09,0.364,10.714,14.47,23.97,4.1,0.7928
2004-08-10,0.0,10.417,15.81,24.52,3.9,0.7541
2004-08-11,0.0,8.795,16.98,23.48,4.8,0.9282
2004-08-12,0.0,9.528,16.89,24.23,4.1,0.7928
2004-08-13,0.0,10.089,15.7,24.02,3.8,0.7348
2004-08-14,0.0,10.535,15.66,24.48,3.6,0.6961
2004-08-15,0.0,10.323,16.7,24.97,3.6,0.6961
2004-08-16,1.582,11.218,16.95,26.17,3.5,0.6768
2004-08-17,1.627,10.736,17.88,26.27,3.5,0.6768
2004-08-18,13.321,10.291,18.05,25.88,3.4,0.6574
2004-08-19,2.43,8.745,18.06,24.17,3.7,0.7155
2004-08-20,1.627,9.927,18.12,25.5,3.5,0.6768
2004-08-21,0.0,9.425,17.28,24.3,3.5,0.6768
2004-08-22,0.0,10.665,18.53,26.59,3.5,0.6768
2004-08-23,0.0,11.821,14.95,25.41,3.7,0.7155
2004-08-24,0.0,11.461,15.31,25.2,3.5,0.6768
2004-08-25,0.0,10.463,17.56,25.62,3.5,0.6768
2004-08-26,0.0,10.116,17.41,25.11,3.4,0.6574
2004-08-27,0.0,10.955,16.88,25.67,3.4,0.6574
2004-08-28,7.32,11.323,16.97,26.14,3.3,0.6381
2004-08-29,0.0,10.449,17.19,25.3,3.6,0.6961
2004-08-30,0.0,10.877,17.33,25.88,5.0,0.9668
2004-08-31,0.963,11.542,16.83,26.27,3.8,0.7348
2004-09-01,0.0,11.083,16.94,25.81,4.1,0.7928
2004-09-02,0.0,13.682,15.52,27.84,3.9,0.7541
2004-09-03,4.194,12.061,15.28,25.78,3.5,0.6768
2004-09-04,0.272,11.153,16.7,25.7,3.3,0.6381
2004-09-05,2.883,9.837,18.36,25.44,3.2,0.6188
2004-09-06,1.536,11.282,16.45,25.66,3.2,0.6188
2004-09-07,0.949,8.888,15.77,22.42,3.8,0.7348
2004-09-08,22.639,7.079,16.48,21.02,3.4,0.6574
2004-09-09,3.132,9.274,16.3,23.25,7.5,1.4502
2004-09-10,3.314,9.538,15.94,23.28,4.8,0.9282
2004-09-11,1.736,9.665,17.12,24.3,5.4,1.0442
2004-09-12,0.0,9.491,17.47,24.36,4.9,0.9475
2004-09-13,5.169,10.979,15.98,24.95,5.2,1.0055
2004-09-14,2.451,10.288,16.84,24.78,4.2,0.8121
2004-09-15,0.0,11.361,16.97,26.08,3.7,0.7155
2004-09-16,13.206,11.809,15.44,25.53,3.5,0.6768
2004-09-17,0.0,11.547,16.84,26.2,3.6,0.6961
2004-09-18,0.0,11.926,17.19,26.88,3.5,0.6768
2004-09-19,0.0,9.309,17.48,24.17,3.3,0.6381
2004-09-20,0.0,9.733,16.48,23.89,3.7,0.7155
2004-09-21,6.816,10.719,16.86,25.28,3.5,0.6768
2004-09-22,0.0,12.117,16.0,26.28,5.3,1.0248
2004-09-23,0.199,11.391,17.73,26.67,4.3,0.8315
2004-09-24,0.0,10.591,18.95,26.69,3.8,0.7348
2004-09-25,0.721,10.504,17.05,25.19,3.5,0.6768
2004-09-26,0.746,10.766,16.41,25.03,3.7,0.7155
2004-09-27,0.0,9.81,17.56,24.81,5.0,0.9668
2004-09-28,0.0,10.134,17.09,24.83,4.3,0.8315
2004-09-29,6.599,11.144,16.73,25.72,4.0,0.7735
2004-09-30,2.754,10.555,16.58,24.94,5.6,1.0829
2004-10-01,14.075,9.449,16.48,23.62,5.9,1.1409
2004-10-02,2.494,12.056,16.8,26.83,5.4,1.0442
2004-10-03,0.0,11.07,17.75,26.39,5.4,1.0442
2004-10-04,5.426,9.656,18.56,25.45,4.8,0.9282
2004-10-05,3.588,10.965,15.8,24.91,5.5,1.0635
2004-10-06,9.981,10.525,17.45,25.59,5.2,1.0055
2004-10-07,12.087,7.992,17.72,23.03,7.0,1.3536
2004-10-08,6.043,8.727,16.7,23.05,12.4,2.3977
2004-10-09,5.505,9.504,17.33,24.39,11.4,2.2044
2004-10-10,11.169,9.643,15.7,23.36,12.3,2.3784
2004-10-11,0.0,12.008,16.09,26.41,7.8,1.5083
2004-10-12,19.324,8.553,17.41,23.44,13.5,2.6104
2004-10-13,5.586,11.307,16.95,26.22,9.1,1.7596
2004-10-14,0.0,10.824,17.25,25.89,7.4,1.4309
2004-10-15,2.617,11.476,16.62,26.22,6.9,1.3342
2004-10-16,0.0,11.639,16.08,26.05,4.5,0.8701
2004-10-17,11.594,10.007,17.14,24.92,4.5,0.8701
2004-10-18,1.551,8.148,17.0,22.75,6.3,1.2182
2004-10-19,14.902,8.707,16.55,23.03,12.5,2.4171
2004-10-20,31.452,8.879,16.45,23.17,18.0,3.4806
2004-10-21,17.723,6.595,17.55,21.58,45.9,8.8755
2004-10-22,22.703,9.099,16.69,23.62,109.4,21.1543
2004-10-23,18.604,5.375,17.33,20.22,38.4,7.4253
2004-10-24,13.399,8.368,16.81,22.92,35.8,6.9225
2004-10-25,8.927,8.68,16.84,23.31,21.2,4.0994
2004-10-26,20.129,9.235,16.88,23.98,90.7,17.5383
2004-10-27,17.689,7.759,16.53,22.06,16.0,3.0939
2004-10-28,15.302,8.804,15.41,22.42,16.1,3.1132
2004-10-29,0.0,9.87,16.5,24.5,10.7,2.069
2004-10-30,6.661,9.453,16.19,23.8,16.9,3.2679
2004-10-31,1.032,8.518,16.19,22.72,38.7,7.4833
2004-11-01,0.0,11.413,15.36,25.61,17.2,3.3259
2004-11-02,29.579,9.032,18.14,24.83,10.5,2.0303
2004-11-03,0.0,9.354,16.16,23.73,20.1,3.8867
2004-11-04,0.0,9.867,16.81,24.83,18.1,3.4999
2004-11-05,20.423,9.433,17.88,25.12,220.4,42.618
2004-11-06,35.281,8.11,17.59,23.42,48.5,9.3783
2004-11-07,18.21,8.24,17.06,23.17,30.0,5.801
2004-11-08,2.427,8.838,17.84,24.47,27.8,5.3756
2004-11-09,2.306,7.999,18.38,23.95,19.8,3.8287
2004-11-10,10.726,7.969,17.36,23.14,44.1,8.5275
2004-11-11,0.0,10.057,17.22,25.48,27.9,5.3949
2004-11-12,34.631,7.398,17.56,22.69,31.1,6.0137
2004-11-13,35.751,8.289,16.95,23.23,115.7,22.3725
2004-11-14,,,,,,
2004-11-15,8.389,8.634,16.36,23.22,128.4,24.8283
2004-11-16,6.358,8.858,16.91,23.91,48.0,9.2816
2004-11-17,9.196,8.71,17.17,23.95,64.7,12.5108
2004-11-18,24.548,7.871,17.81,23.48,100.0,19.3366
2004-11-19,8.772,8.073,17.58,23.55,60.4,11.6793
2004-11-20,28.325,8.384,16.89,23.39,41.6,8.044
2004-11-21,0.0,9.155,17.25,24.59,24.1,4.6601
2004-11-22,0.0,10.075,17.78,26.09,18.6,3.5966
2004-11-23,0.0,10.607,16.14,25.59,16.4,3.1712
2004-11-24,10.456,8.573,17.28,23.97,16.3,3.1519
2004-11-25,12.537,7.559,16.83,22.44,17.8,3.4419
2004-11-26,9.98,7.805,16.34,22.36,23.0,4.4474
2004-11-27,0.915,7.851,17.12,23.03,22.5,4.3507
2004-11-28,0.0,8.04,17.72,23.72,22.8,4.4088
2004-11-29,29.572,8.778,17.33,24.3,40.9,7.9087
2004-11-30,1.163,8.613,17.59,24.31,37.9,7.3286
2004-12-01,8.79,7.455,17.98,23.28,34.3,6.6325
2004-12-02,29.575,6.273,17.66,21.72,26.2,5.0662
2004-12-03,0.0,9.091,16.45,24.08,21.8,4.2154
2004-12-04,0.0,8.305,17.45,23.88,17.3,3.3452
2004-12-05,0.0,6.948,18.78,23.39,15.0,2.9005
2004-12-06,0.0,9.555,17.77,25.62,11.8,2.2817
2004-12-07,0.0,7.405,18.23,23.47,10.4,2.011
2004-12-08,13.412,8.784,16.84,24.02,11.4,2.2044
2004-12-09,2.872,7.97,17.36,23.44,18.2,3.5193
2004-12-10,0.0,9.322,17.66,25.28,15.1,2.9198
2004-12-11,0.0,8.343,17.58,24.06,11.3,2.185
2004-12-12,1.415,8.608,17.06,23.98,24.4,4.7181
2004-12-13,3.396,6.596,17.52,22.0,23.7,4.5828
2004-12-14,15.973,9.486,17.41,25.31,27.0,5.2209
2004-12-15,38.623,5.504,17.53,20.84,35.8,6.9225
2004-12-16,0.0,7.24,17.19,22.47,18.9,3.6546
2004-12-17,0.0,5.987,17.69,21.48,17.7,3.4226
2004-12-18,16.743,7.52,18.23,23.62,43.5,8.4114
2004-12-19,0.0,9.223,16.69,24.47,34.9,6.7485
2004-12-20,0.0,9.025,16.97,24.44,17.7,3.4226
2004-12-21,0.0,8.872,17.5,24.64,15.0,2.9005
2004-12-22,0.0,8.714,17.61,24.53,11.7,2.2624
2004-12-23,4.904,8.406,17.89,24.38,9.7,1.8757
2004-12-24,2.947,8.151,18.17,24.3,21.1,4.08
2004-12-25,0.0,9.543,16.77,24.91,11.7,2.2624
2004-12-26,28.282,8.992,16.62,24.12,9.3,1.7983
2004-12-27,0.0,9.391,15.16,23.55,22.9,4.4281
2004-12-28,0.0,7.217,16.52,21.89,12.2,2.3591
2004-12-29,0.0,8.215,16.36,22.95,17.4,3.3646
2004-12-30,0.0,7.834,16.19,22.36,16.3,3.1519
2004-12-31,0.0,9.103,17.22,24.66,13.7,2.6491
2005-01-01,0.0,9.651,15.77,24.28,10.48,2.0265
2005-01-02,0.0,9.257,16.97,24.66,9.44,1.8254
2005-01-03,0.0,8.865,17.7,24.72,9.05,1.75
2005-01-04,4.559,9.8,17.36,25.58,8.92,1.7248
2005-01-05,0.0,8.462,18.39,24.75,12.62,2.4403
2005-01-06,0.0,8.936,17.12,24.34,10.61,2.0516
2005-01-07,0.0,8.864,17.97,24.88,9.31,1.8002
2005-01-08,0.0,9.306,18.14,25.52,8.92,1.7248
2005-01-09,13.746,8.163,17.41,23.61,7.2,1.3922
2005-01-10,0.0,9.92,16.66,25.14,7.7,1.4889
2005-01-11,0.0,9.368,16.66,24.45,7.4,1.4309
2005-01-12,0.0,9.214,18.08,25.31,7.9,1.5276
2005-01-13,0.0,8.86,17.98,24.81,9.31,1.8002
2005-01-14,40.451,7.133,18.52,23.27,8.92,1.7248
2005-01-15,35.348,7.651,17.22,22.8,33.8,6.5358
2005-01-16,0.0,8.801,17.53,24.36,12.75,2.4654
2005-01-17,0.0,8.115,17.45,23.48,15.53,3.003
2005-01-18,0.0,8.523,16.25,23.03,29.27,5.6598
2005-01-19,0.0,8.634,15.55,22.62,16.65,3.2196
2005-01-20,0.0,7.915,16.59,22.55,12.23,2.3649
2005-01-21,0.0,8.543,16.67,23.33,27.45,5.3079
2005-01-22,0.0,7.921,16.98,22.83,20.98,4.0568
2005-01-23,0.0,9.69,16.62,24.62,11.52,2.2276
2005-01-24,0.0,8.329,16.94,23.23,10.22,1.9762
2005-01-25,0.0,8.939,16.23,23.41,9.05,1.75
2005-01-26,0.0,10.334,15.8,24.75,8.3,1.6049
2005-01-27,0.0,11.222,15.8,25.81,7.8,1.5083
2005-01-28,0.0,9.075,18.73,25.39,7.3,1.4116
2005-01-29,0.0,8.652,17.56,24.0,7.0,1.3536
2005-01-30,12.759,7.414,18.25,23.16,9.83,1.9008
2005-01-31,0.0,10.031,16.17,24.55,14.7,2.8425
2005-02-01,0.0,9.34,16.77,24.14,8.53,1.6494
2005-02-02,0.0,9.072,18.98,25.5,8.1,1.5663
2005-02-03,0.0,8.077,19.11,24.5,7.9,1.5276
2005-02-04,0.0,8.894,17.7,24.28,7.7,1.4889
2005-02-05,0.0,9.322,17.59,24.67,8.2,1.5856
2005-02-06,0.0,9.396,18.08,25.09,7.2,1.3922
2005-02-07,0.0,9.638,18.17,25.42,7.1,1.3729
2005-02-08,23.591,7.912,17.06,22.62,6.7,1.2956
2005-02-09,9.327,9.323,17.83,24.77,15.7,3.0359
2005-02-10,33.178,7.634,17.11,22.33,18.96,3.6662
2005-02-11,0.0,7.522,17.17,22.25,25.63,4.956
2005-02-12,68.729,6.027,17.16,20.67,371.4,71.8163
2005-02-13,0.0,10.049,16.14,24.28,50.6,9.7843
2005-02-14,0.0,10.412,17.09,25.38,22.12,4.2773
2005-02-15,0.0,9.045,17.77,24.31,16.25,3.1422
2005-02-16,0.0,9.405,17.31,24.36,13.27,2.566
2005-02-17,0.0,8.348,17.64,23.42,11.4,2.2044
2005-02-18,0.0,10.686,17.05,25.58,12.4,2.3977
2005-02-19,0.0,9.83,17.34,24.83,10.09,1.9511
2005-02-20,0.0,9.791,17.08,24.55,38.57,7.4581
2005-02-21,0.0,10.379,17.23,25.31,20.02,3.8712
2005-02-22,0.0,11.288,17.5,26.52,12.93,2.5002
2005-02-23,0.0,9.851,19.55,26.42,10.74,2.0768
2005-02-24,0.0,11.36,18.33,27.16,9.31,1.8002
2005-02-25,0.0,13.214,17.83,28.89,8.3,1.6049
2005-02-26,0.0,9.72,18.52,25.5,7.6,1.4696
2005-02-27,0.0,9.177,19.11,25.33,7.4,1.4309
2005-02-28,14.31,7.704,17.98,22.89,13.2,2.5524
2005-03-01,0.0,11.188,17.7,26.44,7.5,1.4502
2005-03-02,0.0,8.921,18.44,24.52,7.4,1.4309
2005-03-03,8.026,8.771,18.5,24.38,7.7,1.4889
2005-03-04,36.264,7.091,17.19,21.59,12.75,2.4654
2005-03-05,0.0,9.995,16.86,24.44,9.96,1.9259
2005-03-06,0.0,10.9,16.7,25.33,7.8,1.5083
2005-03-07,28.791,8.118,18.23,23.45,40.92,7.9126
2005-03-08,9.945,8.793,18.41,24.28,18.25,3.5289
2005-03-09,0.0,10.157,17.56,25.09,9.83,1.9008
2005-03-10,0.0,10.385,17.95,25.62,9.57,1.8505
2005-03-11,0.0,10.632,16.97,25.17,8.85,1.7113
2005-03-12,0.0,11.614,16.64,26.03,7.1,1.3729
2005-03-13,0.0,12.104,18.89,28.17,7.3,1.4116
2005-03-14,0.0,11.73,16.25,25.88,6.9,1.3342
2005-03-15,0.0,10.075,18.61,25.77,6.7,1.2956
2005-03-16,0.0,10.542,19.06,26.58,6.5,1.2569
2005-03-17,0.0,10.174,19.91,26.83,6.305,1.2192
2005-03-18,0.5,8.033,18.41,23.45,10.35,2.0013
2005-03-19,17.417,9.467,17.0,23.86,8.42,1.6281
2005-03-20,19.763,8.646,18.0,23.75,8.82,1.7055
2005-03-21,5.116,9.567,17.19,24.11,19.33,3.7378
2005-03-22,0.171,12.567,16.64,27.06,8.46,1.6359
2005-03-23,3.756,10.426,17.31,25.14,7.2,1.3922
2005-03-24,0.688,8.654,18.02,23.77,6.9,1.3342
2005-03-25,0.0,11.411,18.33,26.95,6.6,1.2762
2005-03-26,7.971,9.725,18.89,25.56,6.7,1.2956
2005-03-27,0.0,9.906,17.39,24.62,8.79,1.6997
2005-03-28,0.0,10.423,17.95,25.61,9.05,1.75
2005-03-29,3.947,11.353,16.02,25.25,10.84,2.0961
2005-03-30,0.0,9.976,17.72,24.95,8.43,1.6301
2005-03-31,5.485,9.694,17.77,24.69,8.56,1.6552
2005-04-01,0.0,10.185,17.8,25.25,9.44,1.8254
2005-04-02,2.116,9.599,17.52,24.41,9.44,1.8254
2005-04-03,0.0,9.904,17.05,24.39,8.66,1.6746
2005-04-04,12.627,9.676,17.77,24.69,9.83,1.9008
2005-04-05,9.824,8.926,18.31,24.31,8.79,1.6997
2005-04-06,5.412,8.569,18.62,24.2,8.0,1.5469
2005-04-07,0.0,11.434,17.78,26.64,7.5,1.4502
2005-04-08,1.424,10.433,17.78,25.55,7.6,1.4696
2005-04-09,0.0,9.55,17.38,24.3,6.9,1.3342
2005-04-10,9.375,10.569,17.64,25.61,6.6,1.2762
2005-04-11,2.03,9.497,18.7,25.27,6.4,1.2375
2005-04-12,0.0,7.881,18.2,23.2,11.61,2.245
2005-04-13,0.923,10.617,17.5,25.59,13.14,2.5408
2005-04-14,0.0,9.855,17.81,25.0,9.57,1.8505
2005-04-15,0.501,9.335,18.14,24.69,8.56,1.6552
2005-04-16,0.0,10.299,17.58,25.33,9.44,1.8254
2005-04-17,14.713,7.879,17.97,23.08,8.43,1.6301
2005-04-18,2.283,11.868,16.09,26.08,6.15,1.1892
2005-04-19,0.0,11.257,19.03,27.48,7.825,1.5131
2005-04-20,15.766,8.887,18.67,24.67,13.92,2.6917
2005-04-21,11.967,8.197,17.97,23.41,16.45,3.1809
2005-04-22,16.574,9.58,18.34,25.19,9.7,1.8757
2005-04-23,9.679,8.12,17.91,23.3,11.88,2.2972
2005-04-24,14.9,8.681,16.59,22.89,67.53,13.058
2005-04-25,9.52,8.664,17.31,23.44,27.25,5.2692
2005-04-26,5.207,9.208,16.61,23.52,18.44,3.5657
2005-04-27,13.595,7.708,17.92,22.92,15.48,2.9933
2005-04-28,0.0,9.972,17.41,25.0,12.4,2.3977
2005-04-29,5.98,9.199,17.77,24.42,10.61,2.0516
2005-04-30,0.969,10.28,17.06,25.12,16.25,3.1422
2005-05-01,0.0,10.905,17.72,26.33,11.88,2.2972
2005-05-02,0.411,11.254,15.86,25.44,9.96,1.9259
2005-05-03,26.956,8.656,17.53,23.7,47.4,9.1656
2005-05-04,1.221,8.032,17.77,23.22,30.8,5.9557
2005-05-05,19.493,8.848,18.34,24.56,22.0,4.2541
2005-05-06,0.439,9.78,16.52,24.25,73.99,14.3072
2005-05-07,0.0,10.336,17.27,25.45,23.5,4.5441
2005-05-08,5.674,10.571,17.3,25.77,13.68,2.6453
2005-05-09,17.555,9.239,17.98,24.78,73.08,14.1312
2005-05-10,0.0,8.774,17.89,24.2,20.29,3.9234
2005-05-11,0.0,9.804,18.23,25.62,12.75,2.4654
2005-05-12,0.0,9.43,18.7,25.58,9.83,1.9008
2005-05-13,0.0,10.431,17.2,25.62,9.44,1.8254
2005-05-14,23.734,6.289,17.19,21.03,8.79,1.6997
2005-05-15,0.0,9.327,16.78,24.06,8.0,1.5469
2005-05-16,0.0,7.048,17.23,21.88,13.45,2.6008
2005-05-17,14.846,7.44,17.75,22.73,11.79,2.2798
2005-05-18,2.63,9.399,16.5,23.98,13.1,2.5331
2005-05-19,12.187,6.365,17.42,21.34,26.25,5.0759
2005-05-20,3.531,9.898,17.45,25.3,13.27,2.566
2005-05-21,10.961,8.898,17.27,24.02,11.66,2.2547
2005-05-22,1.346,7.32,17.22,22.22,28.44,5.4993
2005-05-23,31.478,6.666,17.22,21.53,61.08,11.8108
2005-05-24,7.852,8.855,15.91,22.98,20.68,3.9988
2005-05-25,4.859,9.04,16.83,23.91,28.12,5.4375
2005-05-26,0.0,8.151,17.5,23.41,24.7,4.7762
2005-05-27,11.411,9.474,17.56,24.98,14.95,2.8908
2005-05-28,3.893,7.771,18.33,23.66,11.7,2.2624
2005-05-29,0.339,9.437,17.48,24.91,11.18,2.1618
2005-05-30,0.0,9.504,17.47,24.98,10.61,2.0516
2005-05-31,7.114,7.863,18.83,24.19,9.44,1.8254
2005-06-01,0.0,9.407,17.3,24.77,8.53,1.6494
2005-06-02,4.346,9.055,17.09,24.22,10.7,2.069
2005-06-03,0.0,8.243,17.83,23.84,8.79,1.6997
2005-06-04,0.0,8.738,18.27,24.75,9.05,1.75
2005-06-05,3.278,7.978,17.86,23.59,7.09,1.371
2005-06-06,0.0,8.827,16.83,23.78,9.57,1.8505
2005-06-07,2.702,8.486,16.31,23.0,9.2,1.779
2005-06-08,0.389,10.504,16.48,25.56,10.48,2.0265
2005-06-09,8.564,7.483,18.09,23.25,10.22,1.9762
2005-06-10,0.0,9.091,16.83,24.12,9.05,1.75
2005-06-11,1.713,8.857,17.31,24.22,8.68,1.6784
2005-06-12,0.0,8.68,16.23,23.2,14.91,2.8831
2005-06-13,0.0,11.975,15.8,26.95,9.7,1.8757
2005-06-14,4.16,10.301,17.92,26.39,8.0,1.5469
2005-06-15,0.0,9.413,17.52,25.05,7.0,1.3536
2005-06-16,0.0,9.602,17.5,25.27,6.5,1.2569
2005-06-17,0.0,9.56,18.33,25.83,6.115,1.1824
2005-06-18,2.829,10.016,16.83,25.3,5.83,1.1273
2005-06-19,0.0,9.489,17.31,25.0,5.83,1.1273
2005-06-20,0.267,7.854,17.81,23.48,5.735,1.109
2005-06-21,0.589,9.57,16.12,24.23,5.64,1.0906
2005-06-22,0.0,9.117,16.64,24.06,5.735,1.109
2005-06-23,0.0,9.513,16.44,24.39,5.45,1.0538
2005-06-24,0.0,9.952,17.06,25.38,5.355,1.0355
2005-06-25,0.0,9.9,17.34,25.52,5.26,1.0171
2005-06-26,0.0,9.92,16.42,24.88,5.165,0.9987
2005-06-27,0.0,8.853,17.95,24.73,5.07,0.9804
2005-06-28,0.221,8.879,17.67,24.55,5.165,0.9987
2005-06-29,10.85,7.251,17.03,22.17,5.545,1.0722
2005-06-30,0.0,8.117,16.94,23.09,5.26,1.0171
2005-07-01,0.0,10.689,16.3,25.72,5.07,0.9804
2005-07-02,0.0,8.428,17.92,24.2,5.07,0.9804
2005-07-03,0.0,9.026,16.78,24.03,5.07,0.9804
2005-07-04,0.0,10.083,14.95,24.0,5.545,1.0722
2005-07-05,0.0,11.233,15.98,26.14,6.325,1.223
2005-07-06,15.29,8.444,16.94,23.45,6.41,1.2395
2005-07-07,0.0,9.718,16.53,24.66,6.805,1.3159
2005-07-08,0.0,10.307,16.55,25.38,5.64,1.0906
2005-07-09,0.0,10.525,16.42,25.55,5.165,0.9987
2005-07-10,0.0,10.248,16.83,25.48,5.07,0.9804
2005-07-11,0.0,10.625,15.86,25.25,4.88,0.9436
2005-07-12,0.0,9.322,17.11,24.56,4.69,0.9069
2005-07-13,1.077,9.371,17.25,24.75,4.595,0.8885
2005-07-14,0.0,7.223,18.27,23.06,4.5,0.8701
2005-07-15,0.0,9.619,15.77,23.91,4.88,0.9436
2005-07-16,7.8,8.465,16.36,22.95,5.07,0.9804
2005-07-17,16.061,8.946,16.39,23.53,4.88,0.9436
2005-07-18,10.626,9.039,17.92,24.81,5.355,1.0355
2005-07-19,0.0,7.655,17.52,22.95,5.165,0.9987
2005-07-20,0.0,8.642,16.28,23.06,6.21,1.2008
2005-07-21,0.0,9.962,15.36,23.97,6.41,1.2395
2005-07-22,0.0,8.966,17.34,24.22,5.545,1.0722
2005-07-23,0.0,11.109,15.95,25.75,5.165,0.9987
2005-07-24,0.0,10.128,16.25,24.77,4.88,0.9436
2005-07-25,0.0,10.514,16.95,25.72,4.69,0.9069
2005-07-26,0.0,10.814,16.47,25.72,4.5,0.8701
2005-07-27,0.0,9.783,17.05,24.89,4.425,0.8556
2005-07-28,0.0,9.33,15.88,23.5,4.35,0.8411
2005-07-29,0.0,8.766,17.59,24.09,4.35,0.8411
2005-07-30,0.0,8.414,18.0,24.0,4.2,0.8121
2005-07-31,0.0,10.654,16.2,25.25,4.2,0.8121
2005-08-01,0.0,10.776,15.41,24.84,4.2,0.8121
2005-08-02,0.0,12.023,16.06,26.77,4.35,0.8411
2005-08-03,0.0,9.918,17.06,24.95,4.35,0.8411
2005-08-04,0.0,8.578,17.98,24.11,4.595,0.8885
2005-08-05,0.0,10.427,16.67,25.23,4.69,0.9069
2005-08-06,0.0,10.554,16.98,25.59,4.69,0.9069
2005-08-07,0.0,10.907,15.67,25.08,4.5,0.8701
2005-08-08,0.678,9.717,16.91,24.55,4.35,0.8411
2005-08-09,0.0,10.935,17.28,26.2,4.5,0.8701
2005-08-10,0.0,10.615,16.78,25.45,4.275,0.8266
2005-08-11,0.0,9.054,17.36,24.08,4.2,0.8121
2005-08-12,0.0,11.307,16.25,25.86,4.125,0.7976
2005-08-13,0.0,10.524,17.36,25.72,4.2,0.8121
2005-08-14,2.287,9.443,17.5,24.58,4.275,0.8266
2005-08-15,0.0,10.01,16.98,24.83,4.425,0.8556
2005-08-16,0.0,9.805,17.83,25.2,5.4,1.0442
2005-08-17,1.495,9.446,17.61,24.62,4.88,0.9436
2005-08-18,0.0,11.117,14.81,24.55,4.5,0.8701
2005-08-19,10.899,8.145,16.36,22.22,4.425,0.8556
2005-08-20,0.172,10.83,15.92,24.95,4.35,0.8411
2005-08-21,0.0,8.941,18.31,24.58,4.5,0.8701
2005-08-22,0.0,7.559,18.38,23.17,4.425,0.8556
2005-08-23,9.298,10.318,15.45,23.97,4.595,0.8885
2005-08-24,0.0,8.685,16.77,23.06,4.595,0.8885
