fecha,P_mm,ETP_mm,T_min_C,T_max_C,Q_m3s,Q_mm
2006-03-19,0.08,11.378,19.79,28.17,3.148,0.0792
2006-03-20,0.0,10.059,20.99,27.68,3.148,0.0792
2006-03-21,0.254,10.688,20.78,28.13,3.148,0.0792
2006-03-22,2.969,8.385,21.35,26.3,3.148,0.0792
2006-03-23,3.903,7.834,21.28,25.71,3.148,0.0792
2006-03-24,3.643,9.095,20.86,26.58,3.289,0.0828
2006-03-25,4.037,6.994,21.07,24.73,4.556,0.1146
2006-03-26,2.516,7.092,21.1,24.85,9.296,0.2339
2006-03-27,0.8,7.638,21.21,25.42,22.4,0.5636
2006-03-28,3.617,8.819,20.86,26.23,11.16,0.2808
2006-03-29,0.573,10.21,21.01,27.71,8.948,0.2251
2006-03-30,2.217,10.517,19.68,27.01,13.49,0.3394
2006-03-31,1.047,8.665,20.64,25.86,7.019,0.1766
2006-04-01,1.401,8.752,20.39,25.73,5.963,0.15
2006-04-02,2.233,6.73,20.5,23.93,4.908,0.1235
2006-04-03,1.536,7.935,20.16,24.76,4.696,0.1182
2006-04-04,0.469,7.687,20.52,24.83,4.485,0.1128
2006-04-05,9.29,6.37,20.45,23.58,4.415,0.1111
2006-04-06,0.31,9.346,20.11,26.1,4.837,0.1217
2006-04-07,2.113,9.9,20.4,26.86,4.696,0.1182
2006-04-08,2.011,8.399,20.82,25.71,4.556,0.1146
2006-04-09,4.466,10.286,20.67,27.46,4.415,0.1111
2006-04-10,8.547,9.136,21.03,26.58,6.034,0.1518
2006-04-11,7.51,10.674,20.42,27.64,6.597,0.166
2006-04-12,3.74,9.351,20.69,26.5,6.034,0.1518
2006-04-13,15.294,8.088,20.65,25.29,12.26,0.3085
2006-04-14,8.206,8.538,19.75,24.96,31.5,0.7925
2006-04-15,9.481,9.014,19.83,25.5,96.1,2.4179
2006-04-16,0.593,7.477,21.49,25.4,50.29,1.2653
2006-04-17,0.0,9.189,21.06,26.63,35.89,0.903
2006-04-18,4.84,9.044,22.07,27.35,26.4,0.6642
2006-04-19,9.166,9.812,21.45,27.59,24.35,0.6126
2006-04-20,4.297,10.443,21.77,28.44,39.31,0.989
2006-04-21,3.695,11.284,21.76,29.28,31.06,0.7815
2006-04-22,0.055,10.463,21.83,28.49,18.46,0.4644
2006-04-23,1.74,9.137,21.72,27.13,13.49,0.3394
2006-04-24,9.438,9.788,21.4,27.52,11.16,0.2808
2006-04-25,1.095,9.358,21.77,27.39,10.79,0.2715
2006-04-26,19.081,4.204,22.05,23.42,10.54,0.2652
2006-04-27,13.271,8.81,20.82,26.12,26.77,0.6735
2006-04-28,7.242,6.89,21.44,24.87,35.53,0.8939
2006-04-29,3.087,9.842,21.17,27.38,34.78,0.8751
2006-04-30,0.823,9.229,21.2,26.81,26.96,0.6783
2006-05-01,7.467,7.61,21.36,25.44,31.99,0.8049
2006-05-02,3.137,8.033,21.31,25.78,62.85,1.5813
2006-05-03,7.886,7.16,21.95,25.56,59.17,1.4887
2006-05-04,9.776,10.185,20.56,27.28,38.41,0.9664
2006-05-05,10.512,8.686,21.18,26.31,27.7,0.6969
2006-05-06,10.481,6.869,21.38,24.82,42.59,1.0716
2006-05-07,22.372,7.859,21.29,25.61,165.5,4.1639
2006-05-08,18.176,7.955,21.5,25.9,147.8,3.7186
2006-05-09,6.307,8.21,20.74,25.49,136.5,3.4343
2006-05-10,9.675,9.719,21.14,27.31,97.51,2.4533
2006-05-11,4.664,8.973,20.41,25.95,110.8,2.7877
2006-05-12,7.979,9.688,20.09,26.45,217.2,5.4647
2006-05-13,12.556,10.214,20.62,27.42,198.4,4.9917
2006-05-14,10.916,10.112,21.26,27.78,215.7,5.427
2006-05-15,8.019,10.89,22.05,29.2,193.0,4.8558
2006-05-16,4.625,9.812,22.61,28.59,156.9,3.9476
2006-05-17,22.815,8.906,20.92,26.35,137.9,3.4695
2006-05-18,11.36,8.494,21.1,26.09,134.5,3.384
2006-05-19,4.87,11.056,21.39,28.9,130.1,3.2733
2006-05-20,2.002,11.199,20.96,28.68,95.43,2.401
2006-05-21,0.0,11.974,19.97,28.76,72.99,1.8364
2006-05-22,0.0,12.376,20.77,29.8,51.68,1.3003
2006-05-23,0.0,11.458,21.42,29.32,44.41,1.1173
2006-05-24,0.239,10.628,21.04,28.21,34.97,0.8798
2006-05-25,1.572,11.692,20.32,28.79,33.67,0.8471
2006-05-26,0.0,11.084,21.11,28.74,31.43,0.7908
2006-05-27,0.0,10.476,21.45,28.35,25.84,0.6501
2006-05-28,15.347,10.346,21.38,28.18,29.19,0.7344
2006-05-29,9.498,8.174,21.01,25.75,23.97,0.6031
2006-05-30,0.712,9.74,21.16,27.41,21.36,0.5374
2006-05-31,3.36,9.909,21.22,27.63,20.25,0.5095
2006-06-01,12.077,7.762,21.74,26.01,19.63,0.4939
2006-06-02,16.092,6.702,21.0,24.41,66.77,1.6799
2006-06-03,2.477,9.703,20.67,27.06,73.47,1.8485
2006-06-04,9.175,9.593,20.6,26.86,63.1,1.5876
2006-06-05,21.307,9.108,20.67,26.42,63.46,1.5966
2006-06-06,7.404,8.616,21.06,26.27,46.94,1.181
2006-06-07,12.977,8.332,21.22,26.12,38.06,0.9576
2006-06-08,6.162,9.191,21.09,26.87,35.34,0.8891
2006-06-09,2.823,10.655,20.91,28.21,31.8,0.8001
2006-06-10,10.581,8.27,21.32,26.21,31.06,0.7815
2006-06-11,2.053,10.061,20.92,27.62,33.29,0.8376
2006-06-12,0.0,11.406,19.47,27.93,29.57,0.744
2006-06-13,0.0,10.564,21.25,28.4,28.26,0.711
2006-06-14,3.753,8.106,21.47,26.14,26.58,0.6687
2006-06-15,10.603,8.726,20.86,26.22,23.23,0.5845
2006-06-16,2.84,11.389,20.35,28.58,18.03,0.4536
2006-06-17,0.622,10.098,20.46,27.32,17.66,0.4443
2006-06-18,3.751,9.384,20.36,26.53,34.6,0.8705
2006-06-19,0.05,9.252,21.86,27.56,28.63,0.7203
2006-06-20,0.19,10.475,20.69,27.88,22.61,0.5689
2006-06-21,0.651,9.036,21.77,27.29,15.94,0.401
2006-06-22,12.084,10.273,20.94,27.88,20.43,0.514
2006-06-23,3.401,10.383,21.22,28.22,16.19,0.4073
2006-06-24,18.159,8.312,21.12,26.06,37.21,0.9362
2006-06-25,5.23,9.874,21.36,27.81,39.02,0.9817
2006-06-26,3.503,10.445,21.11,28.17,55.19,1.3886
2006-06-27,0.163,11.004,21.16,28.8,35.38,0.8902
2006-06-28,0.516,9.529,21.92,27.87,26.02,0.6547
2006-06-29,0.135,11.0,21.41,28.98,20.8,0.5233
2006-06-30,0.0,10.582,21.85,28.87,18.03,0.4536
2006-07-01,1.004,12.104,22.79,31.17,15.7,0.395
2006-07-02,2.241,10.764,22.04,29.22,14.35,0.361
2006-07-03,2.743,10.761,21.94,29.14,13.98,0.3517
2006-07-04,2.866,10.795,21.64,28.94,13.0,0.3271
2006-07-05,9.039,9.335,21.17,27.05,15.94,0.401
2006-07-06,0.0,11.047,21.81,29.32,14.71,0.3701
2006-07-07,0.046,9.773,21.4,27.68,13.0,0.3271
2006-07-08,3.257,9.512,21.62,27.62,12.63,0.3178
2006-07-09,1.724,10.541,21.34,28.44,11.52,0.2898
2006-07-10,0.397,12.525,21.53,30.64,11.16,0.2808
2006-07-11,0.063,11.897,21.68,30.08,10.54,0.2652
2006-07-12,1.978,9.145,22.0,27.53,9.561,0.2406
2006-07-13,4.002,9.138,21.65,27.27,8.334,0.2097
2006-07-14,13.103,7.734,21.5,25.78,7.844,0.1974
2006-07-15,16.994,9.631,21.74,27.8,12.19,0.3067
2006-07-16,6.387,8.173,21.54,26.23,17.05,0.429
2006-07-17,2.654,8.71,21.88,27.03,14.96,0.3764
2006-07-18,2.222,9.832,21.23,27.61,13.73,0.3454
2006-07-19,1.659,10.232,20.7,27.59,22.86,0.5752
2006-07-20,5.126,10.349,21.49,28.34,28.82,0.7251
2006-07-21,2.46,11.598,20.88,29.11,28.26,0.711
2006-07-22,0.849,9.772,21.6,27.79,18.15,0.4567
2006-07-23,0.642,10.829,21.08,28.49,14.84,0.3734
2006-07-24,0.0,11.638,20.78,29.07,12.26,0.3085
2006-07-25,0.0,10.876,20.71,28.21,10.42,0.2622
2006-07-26,2.501,11.682,20.64,28.99,10.42,0.2622
2006-07-27,8.792,6.469,21.25,24.42,12.51,0.3147
2006-07-28,9.744,9.81,20.72,27.14,26.21,0.6594
2006-07-29,5.993,10.999,19.67,27.58,35.6,0.8957
2006-07-30,10.763,11.188,20.51,28.39,70.72,1.7793
2006-07-31,2.916,11.061,21.65,29.12,50.4,1.2681
2006-08-01,1.269,12.003,21.13,29.7,33.67,0.8471
2006-08-02,0.562,11.756,22.44,30.41,25.09,0.6313
2006-08-03,0.895,11.911,20.43,29.06,18.89,0.4753
2006-08-04,2.174,11.254,20.9,28.74,16.06,0.4041
2006-08-05,9.924,10.888,20.7,28.18,21.01,0.5286
2006-08-06,6.416,11.741,21.08,29.34,31.8,0.8001
2006-08-07,0.333,11.138,21.38,28.94,17.41,0.438
2006-08-08,0.067,12.839,20.82,30.29,13.98,0.3517
2006-08-09,0.756,9.289,20.95,26.74,12.02,0.3024
2006-08-10,0.835,11.583,21.19,29.28,11.52,0.2898
2006-08-11,6.287,11.28,21.89,29.48,11.4,0.2868
2006-08-12,3.318,12.021,20.8,29.43,11.89,0.2991
2006-08-13,0.143,11.637,22.46,30.25,12.14,0.3054
2006-08-14,0.807,12.283,21.84,30.47,11.52,0.2898
2006-08-15,2.632,11.38,21.62,29.38,10.42,0.2622
2006-08-16,9.824,11.95,22.02,30.23,10.05,0.2529
2006-08-17,16.323,10.108,21.73,28.18,11.03,0.2775
2006-08-18,7.663,6.855,20.94,24.48,17.73,0.4461
2006-08-19,9.312,9.288,20.86,26.67,26.4,0.6642
2006-08-20,13.524,10.873,21.14,28.5,49.89,1.2552
2006-08-21,2.108,10.444,20.94,27.9,44.19,1.1118
2006-08-22,0.0,11.628,20.85,29.06,33.48,0.8423
2006-08-23,5.73,11.535,21.29,29.27,23.41,0.589
2006-08-24,8.299,8.913,21.48,26.82,18.52,0.466
2006-08-25,4.11,9.056,20.98,26.54,19.63,0.4939
2006-08-26,5.664,9.307,20.1,26.08,23.42,0.5892
2006-08-27,8.439,10.331,19.89,26.99,18.27,0.4597
2006-08-28,0.643,11.029,20.96,28.56,26.96,0.6783
2006-08-29,3.777,10.894,20.97,28.42,17.05,0.429
2006-08-30,3.973,9.973,21.41,27.81,14.71,0.3701
2006-08-31,8.59,10.124,20.64,27.37,17.66,0.4443
2006-09-01,6.188,10.228,21.09,27.84,18.4,0.4629
2006-09-02,4.856,9.644,21.04,27.24,15.82,0.398
2006-09-03,2.308,11.888,20.5,29.15,14.96,0.3764
2006-09-04,0.941,10.253,20.2,27.18,12.63,0.3178
2006-09-05,6.534,9.939,20.26,26.93,11.77,0.2961
2006-09-06,2.058,9.546,20.0,26.32,11.16,0.2808
2006-09-07,10.795,7.772,20.51,24.99,15.21,0.3827
2006-09-08,6.499,11.373,19.49,27.88,15.82,0.398
2006-09-09,4.774,10.918,19.19,27.21,25.09,0.6313
2006-09-10,3.486,10.72,20.84,28.24,39.39,0.991
2006-09-11,3.597,11.493,20.37,28.71,20.06,0.5047
2006-09-12,3.805,12.161,20.67,29.64,16.43,0.4134
2006-09-13,6.839,10.096,20.26,27.19,14.47,0.3641
2006-09-14,5.029,9.389,20.96,27.0,12.51,0.3147
2006-09-15,5.854,10.091,21.36,28.08,11.28,0.2838
2006-09-16,11.328,11.165,20.56,28.56,16.75,0.4214
2006-09-17,0.593,8.887,21.04,26.58,16.56,0.4166
2006-09-18,6.026,7.418,21.36,25.46,15.57,0.3917
2006-09-19,4.541,9.083,20.64,26.49,34.01,0.8557
2006-09-20,2.845,11.079,20.06,28.17,35.5,0.8932
2006-09-21,0.184,11.924,20.3,29.29,44.36,1.1161
2006-09-22,0.991,11.697,20.95,29.52,32.36,0.8142
2006-09-23,0.705,12.036,20.21,29.36,25.28,0.636
2006-09-24,1.56,11.748,20.55,29.32,18.03,0.4536
2006-09-25,23.791,9.154,20.9,26.86,32.65,0.8215
2006-09-26,8.354,11.639,21.18,29.75,25.46,0.6406
2006-09-27,1.322,12.495,20.77,30.36,18.89,0.4753
2006-09-28,2.482,10.238,21.74,28.7,16.68,0.4197
2006-09-29,4.561,10.145,21.7,28.6,16.43,0.4134
2006-09-30,4.204,11.33,21.51,29.77,23.97,0.6031
2006-10-01,2.247,11.5,20.14,28.93,16.06,0.4041
2006-10-02,2.25,10.508,20.12,27.82,14.59,0.3671
2006-10-03,12.234,7.622,20.77,25.33,13.36,0.3361
2006-10-04,3.779,9.203,21.19,27.31,12.14,0.3054
2006-10-05,5.227,10.135,21.27,28.41,17.85,0.4491
2006-10-06,3.927,10.544,22.12,29.49,15.21,0.3827
2006-10-07,5.396,11.937,21.89,30.88,13.98,0.3517
2006-10-08,13.94,11.214,22.04,30.21,16.43,0.4134
2006-10-09,12.266,9.514,21.42,27.93,16.8,0.4227
2006-10-10,0.318,9.993,21.5,28.54,13.24,0.3331
2006-10-11,15.139,8.486,21.5,26.98,38.5,0.9687
2006-10-12,17.28,8.168,20.58,25.9,28.07,0.7062
2006-10-13,21.097,8.396,20.41,26.08,43.84,1.103
2006-10-14,3.926,8.991,21.01,27.16,38.06,0.9576
2006-10-15,3.328,8.777,20.15,26.28,30.68,0.7719
2006-10-16,15.739,7.788,20.37,25.44,23.6,0.5938
2006-10-17,0.996,7.011,19.71,24.11,78.33,1.9708
2006-10-18,0.243,8.002,19.27,24.85,68.04,1.7119
2006-10-19,5.617,8.367,19.43,25.39,84.79,2.1333
2006-10-20,3.394,8.271,18.63,24.65,82.28,2.0701
2006-10-21,0.0,8.597,18.65,25.06,92.82,2.3353
2006-10-22,0.0,9.421,19.99,27.09,77.71,1.9552
2006-10-23,12.912,8.475,21.1,26.92,64.37,1.6195
2006-10-24,7.639,9.381,20.44,27.46,51.18,1.2877
2006-10-25,0.83,9.692,21.52,28.66,43.28,1.0889
2006-10-26,0.0,9.243,21.46,28.11,35.16,0.8846
2006-10-27,6.33,9.25,21.19,27.96,29.75,0.7485
2006-10-28,5.816,9.321,21.22,28.08,30.87,0.7767
2006-10-29,7.161,7.8,20.25,25.63,26.02,0.6547
2006-10-30,10.875,8.774,20.56,27.0,33.48,0.8423
2006-10-31,2.651,7.992,20.71,26.27,31.43,0.7908
2006-11-01,0.0,10.592,20.43,29.07,27.52,0.6924
2006-11-02,0.0,10.078,19.95,28.18,21.92,0.5515
2006-11-03,0.0,10.16,20.77,28.88,18.64,0.469
2006-11-04,0.0,10.227,20.28,28.62,16.92,0.4257
2006-11-05,0.0,10.012,20.5,28.56,15.21,0.3827
2006-11-06,0.993,8.751,21.56,27.92,13.86,0.3487
2006-11-07,0.19,9.123,20.74,27.76,12.51,0.3147
2006-11-08,8.209,7.114,20.85,25.57,12.38,0.3115
2006-11-09,0.912,5.634,20.98,24.21,12.14,0.3054
2006-11-10,2.285,8.861,20.46,27.32,12.75,0.3208
2006-11-11,0.868,7.725,20.45,26.02,13.36,0.3361
2006-11-12,3.793,7.186,20.37,25.35,13.86,0.3487
2006-11-13,1.514,6.902,20.62,25.3,13.49,0.3394
2006-11-14,12.415,6.075,20.67,24.46,16.68,0.4197
2006-11-15,34.544,4.029,20.07,21.96,70.76,1.7803
2006-11-16,0.378,7.006,19.15,24.24,53.23,1.3393
2006-11-17,7.536,8.214,19.66,26.14,38.5,0.9687
2006-11-18,11.658,7.559,20.04,25.66,36.09,0.908
2006-11-19,12.475,8.331,19.62,26.3,36.94,0.9294
2006-11-20,9.315,8.33,20.08,26.66,36.28,0.9128
2006-11-21,8.496,7.093,19.88,25.04,35.16,0.8846
2006-11-22,10.03,8.735,19.73,26.95,33.29,0.8376
2006-11-23,3.781,7.99,20.71,26.8,33.85,0.8517
2006-11-24,3.561,6.864,20.08,25.02,43.23,1.0877
2006-11-25,14.259,6.905,20.16,25.12,33.67,0.8471
2006-11-26,9.707,7.247,20.72,25.98,52.27,1.3151
2006-11-27,6.037,6.509,20.9,25.32,47.58,1.1971
2006-11-28,1.372,5.758,20.94,24.55,43.94,1.1055
2006-11-29,3.758,7.121,20.35,25.56,37.97,0.9553
2006-11-30,0.0,9.274,20.16,28.11,27.89,0.7017
2006-12-01,0.039,7.675,20.76,26.57,21.55,0.5422
2006-12-02,0.0,8.39,19.96,26.84,18.4,0.4629
2006-12-03,0.038,6.26,20.4,24.66,15.57,0.3917
2006-12-04,0.0,6.66,19.95,24.74,14.96,0.3764
2006-12-05,0.0,9.71,17.02,26.47,12.51,0.3147
2006-12-06,0.0,8.125,20.17,26.74,13.61,0.3424
2006-12-07,0.244,8.025,20.8,27.1,12.87,0.3238
2006-12-08,2.83,8.435,20.81,27.66,12.87,0.3238
2006-12-09,0.219,8.087,20.37,26.87,11.4,0.2868
2006-12-10,0.0,8.308,20.24,27.05,10.67,0.2685
2006-12-11,0.0,7.44,20.16,25.92,10.67,0.2685
2006-12-12,0.345,8.555,20.78,27.82,10.54,0.2652
2006-12-13,18.914,6.498,20.61,25.17,13.12,0.3301
2006-12-14,0.0,9.476,17.6,26.68,11.16,0.2808
2006-12-15,0.0,10.329,16.14,26.85,10.05,0.2529
2006-12-16,0.0,9.143,18.14,26.61,9.439,0.2375
2006-12-17,0.0,8.376,19.13,26.33,8.702,0.2189
2006-12-18,0.0,8.815,19.21,26.96,8.457,0.2128
2006-12-19,0.0,8.36,19.83,26.85,7.282,0.1832
2006-12-20,0.505,7.277,20.95,26.4,6.808,0.1713
2006-12-21,0.505,8.303,20.32,27.17,6.878,0.173
2006-12-22,0.0,8.681,19.94,27.33,6.949,0.1748
2006-12-23,0.0,8.521,20.16,27.3,7.089,0.1784
2006-12-24,0.0,7.912,20.34,26.68,6.667,0.1677
2006-12-25,0.0,8.362,19.45,26.53,6.315,0.1589
2006-12-26,0.079,8.251,19.21,26.23,6.034,0.1518
2006-12-27,0.077,7.127,20.12,25.54,5.963,0.15
2006-12-28,1.089,8.385,19.35,26.5,5.963,0.15
2006-12-29,0.0,7.964,19.3,25.88,5.752,0.1447
2006-12-30,0.0,8.485,19.46,26.67,5.471,0.1376
2006-12-31,0.0,7.933,19.83,26.23,5.189,0.1306
2007-01-01,2.844,8.909,19.31,27.08,5.048,0.127
2007-01-02,0.0,8.971,20.07,27.71,5.33,0.1341
2007-01-03,0.0,8.167,19.39,26.18,5.189,0.1306
2007-01-04,0.0,8.402,19.88,26.82,5.048,0.127
2007-01-05,0.0,8.639,19.34,26.68,4.767,0.1199
2007-01-06,0.0,9.188,18.19,26.56,4.556,0.1146
2007-01-07,0.0,9.053,18.49,26.56,4.485,0.1128
2007-01-08,0.0,8.679,18.89,26.39,4.415,0.1111
2007-01-09,0.0,9.333,18.36,26.82,4.274,0.1075
2007-01-10,0.0,7.84,19.71,25.9,4.274,0.1075
2007-01-11,1.05,7.176,20.26,25.5,4.134,0.104
2007-01-12,3.017,6.555,20.01,24.58,4.204,0.1058
2007-01-13,0.0,6.951,20.02,25.03,4.063,0.1022
2007-01-14,0.0,8.03,19.97,26.26,3.852,0.0969
2007-01-15,0.0,7.892,19.36,25.58,3.711,0.0934
2007-01-16,0.0,8.007,19.8,26.06,3.711,0.0934
2007-01-17,0.0,6.843,20.13,24.93,3.711,0.0934
2007-01-18,0.0,6.948,20.08,24.99,3.571,0.0898
2007-01-19,0.0,10.092,16.23,26.04,3.571,0.0898
2007-01-20,0.0,11.161,17.23,28.12,3.571,0.0898
2007-01-21,0.0,9.903,18.49,27.33,3.571,0.0898
2007-01-22,0.0,9.397,18.94,26.99,3.571,0.0898
2007-01-23,0.0,10.921,17.94,28.2,3.571,0.0898
2007-01-24,0.0,10.583,19.23,28.66,3.571,0.0898
2007-01-25,2.421,9.651,20.15,28.13,3.43,0.0863
2007-01-26,0.271,7.356,20.29,25.45,3.43,0.0863
2007-01-27,0.0,8.024,20.45,26.34,3.289,0.0828
2007-01-28,0.0,10.122,19.38,28.0,3.289,0.0828
2007-01-29,0.0,10.914,19.02,28.7,3.289,0.0828
2007-01-30,0.0,7.548,20.3,25.59,3.219,0.081
2007-01-31,0.0,11.652,19.7,30.01,3.148,0.0792
2007-02-01,0.0,11.43,18.44,28.83,3.148,0.0792
2007-02-02,0.0,12.771,18.6,30.59,3.148,0.0792
2007-02-03,0.0,11.802,18.86,29.51,3.148,0.0792
2007-02-04,0.0,10.102,20.36,28.48,3.007,0.0757
2007-02-05,2.175,8.746,20.66,27.12,3.007,0.0757
2007-02-06,0.0,11.065,18.53,28.23,3.007,0.0757
2007-02-07,0.0,10.809,18.37,27.79,3.007,0.0757
2007-02-08,0.0,10.601,18.94,27.89,3.007,0.0757
2007-02-09,0.0,11.011,19.23,28.56,2.937,0.0739
2007-02-10,0.079,10.686,19.09,28.0,2.867,0.0721
2007-02-11,0.0,11.699,18.27,28.62,2.867,0.0721
2007-02-12,0.0,9.876,19.13,27.01,2.867,0.0721
2007-02-13,0.0,11.19,19.77,28.99,2.867,0.0721
2007-02-14,3.11,9.14,20.88,27.47,2.867,0.0721
2007-02-15,1.842,9.419,20.6,27.48,2.867,0.0721
2007-02-16,0.0,12.416,18.37,29.36,2.867,0.0721
2007-02-17,0.0,10.958,19.42,28.32,2.867,0.0721
2007-02-18,0.865,9.602,19.33,26.62,2.867,0.0721
2007-02-19,0.202,8.235,19.63,25.3,2.867,0.0721
2007-02-20,0.0,11.947,17.9,28.31,2.867,0.0721
2007-02-21,0.0,10.634,19.46,27.83,2.867,0.0721
2007-02-22,0.0,12.553,17.16,28.46,2.726,0.0686
2007-02-23,0.0,13.028,18.08,29.6,2.726,0.0686
2007-02-24,0.0,11.425,18.41,27.89,2.726,0.0686
2007-02-25,3.515,11.666,20.28,29.46,2.726,0.0686
2007-02-26,0.275,13.327,20.34,31.35,2.726,0.0686
2007-02-27,0.0,13.785,19.6,31.34,2.726,0.0686
2007-02-28,0.0,12.993,20.49,31.0,2.726,0.0686
2007-03-01,0.0,13.223,19.18,30.31,5.682,0.143
2007-03-02,0.0,12.194,19.43,29.27,5.682,0.143
2007-03-03,0.0,14.034,19.76,31.58,5.682,0.143
2007-03-04,0.0,11.209,20.03,28.53,5.541,0.1394
2007-03-05,0.0,12.296,18.74,28.8,5.541,0.1394
2007-03-06,0.0,9.904,19.71,26.8,5.4,0.1359
2007-03-07,0.0,10.87,20.14,28.15,5.4,0.1359
2007-03-08,0.296,9.889,20.8,27.61,5.4,0.1359
2007-03-09,3.354,8.776,21.33,26.86,5.259,0.1323
2007-03-10,2.657,11.71,20.36,29.17,5.259,0.1323
2007-03-11,0.403,12.524,20.79,30.33,5.259,0.1323
2007-03-12,1.839,13.516,19.42,30.44,5.259,0.1323
2007-03-13,0.0,12.591,18.91,29.02,5.259,0.1323
2007-03-14,0.0,11.822,19.71,28.71,5.259,0.1323
2007-03-15,0.0,12.115,20.58,29.63,5.259,0.1323
2007-03-16,0.63,10.518,20.6,27.93,5.259,0.1323
2007-03-17,6.487,7.961,21.86,26.38,5.259,0.1323
2007-03-18,4.008,9.051,21.23,26.88,5.259,0.1323
2007-03-19,0.917,11.021,20.13,28.04,5.259,0.1323
2007-03-20,0.089,11.318,19.98,28.22,5.259,0.1323
2007-03-21,0.0,11.104,20.17,28.11,5.259,0.1323
2007-03-22,2.516,9.749,20.21,26.7,5.259,0.1323
2007-03-23,6.167,8.587,20.91,26.1,5.259,0.1323
2007-03-24,1.007,8.659,20.83,26.09,5.259,0.1323
2007-03-25,0.115,7.269,20.7,24.68,5.259,0.1323
2007-03-26,5.86,8.922,20.22,25.86,5.259,0.1323
2007-03-27,5.488,10.314,19.78,26.94,5.259,0.1323
2007-03-28,1.682,10.922,20.42,28.02,20.33,0.5115
2007-03-29,13.163,7.604,21.65,25.74,40.96,1.0305
2007-03-30,3.147,8.137,21.83,26.38,55.15,1.3876
2007-03-31,5.868,10.722,19.77,27.27,56.68,1.4261
2007-04-01,2.552,8.628,21.13,26.26,34.71,0.8733
2007-04-02,2.063,9.368,21.1,26.94,18.11,0.4556
2007-04-03,2.693,7.516,21.05,25.11,11.86,0.2984
2007-04-04,0.735,9.755,20.4,26.77,10.43,0.2624
2007-04-05,4.67,8.363,21.83,26.57,8.334,0.2097
2007-04-06,10.146,9.082,21.5,26.97,7.893,0.1986
2007-04-07,3.736,9.022,22.26,27.48,17.32,0.4358
2007-04-08,6.373,7.043,22.65,26.05,47.27,1.1893
2007-04-09,2.277,10.165,21.18,27.73,66.24,1.6666
2007-04-10,2.109,11.3,21.45,29.09,71.81,1.8067
2007-04-11,0.298,11.212,20.88,28.55,62.4,1.57
2007-04-12,0.025,11.179,21.98,29.34,36.71,0.9236
2007-04-13,0.0,11.033,21.86,29.09,22.23,0.5593
2007-04-14,0.0,10.511,21.74,28.46,15.52,0.3905
2007-04-15,0.0,10.612,21.2,28.16,11.13,0.28
2007-04-16,0.181,11.21,21.8,29.23,8.682,0.2184
2007-04-17,5.422,9.568,22.11,27.85,6.808,0.1713
2007-04-18,0.0,8.775,22.67,27.56,5.611,0.1412
2007-04-19,17.74,9.469,22.41,28.0,4.978,0.1252
2007-04-20,21.092,6.146,21.51,24.32,6.989,0.1758
2007-04-21,4.417,8.794,21.34,26.49,31.55,0.7938
2007-04-22,7.966,8.34,20.86,25.65,43.17,1.0861
2007-04-23,2.401,9.943,21.66,27.86,36.55,0.9196
2007-04-24,3.245,9.655,21.27,27.26,39.95,1.0051
2007-04-25,5.101,7.67,21.96,25.97,35.28,0.8876
2007-04-26,5.242,8.717,21.66,26.69,22.72,0.5716
2007-04-27,7.413,10.202,20.08,26.88,76.12,1.9152
2007-04-28,0.071,11.033,19.55,27.33,136.0,3.4217
2007-04-29,1.621,9.898,20.71,27.06,90.28,2.2714
2007-04-30,6.143,8.404,22.03,26.7,59.55,1.4983
2007-05-01,5.129,8.505,21.08,26.0,39.09,0.9835
2007-05-02,3.433,9.466,20.94,26.84,49.92,1.256
2007-05-03,11.305,8.785,21.2,26.4,63.04,1.5861
2007-05-04,4.442,8.916,21.64,26.89,83.57,2.1026
2007-05-05,4.266,7.857,21.66,25.92,112.4,2.828
2007-05-06,1.924,7.784,21.78,25.94,154.0,3.8746
2007-05-07,9.157,7.264,21.92,25.61,145.8,3.6683
2007-05-08,5.013,9.642,20.97,27.06,138.0,3.4721
2007-05-09,6.607,9.561,21.86,27.69,131.0,3.2959
2007-05-10,7.335,8.781,21.91,27.02,160.8,4.0457
2007-05-11,3.246,10.227,22.05,28.51,195.7,4.9238
2007-05-12,4.239,11.783,22.84,30.68,209.7,5.276
2007-05-13,21.689,8.155,22.26,26.72,164.1,4.1287
2007-05-14,5.422,10.264,21.58,28.19,165.0,4.1514
2007-05-15,6.955,10.45,22.52,29.11,143.2,3.6029
2007-05-16,12.178,10.21,22.62,29.0,103.5,2.604
2007-05-17,12.856,9.569,21.91,27.77,98.2,2.4707
2007-05-18,15.5,9.118,21.9,27.34,110.1,2.7701
2007-05-19,19.985,6.714,21.18,24.61,133.9,3.3689
2007-05-20,6.151,9.264,21.62,27.28,140.9,3.545
2007-05-21,19.708,8.83,21.1,26.44,155.9,3.9224
2007-05-22,5.36,8.894,20.98,26.38,156.5,3.9375
2007-05-23,0.0,9.414,20.86,26.85,224.4,5.6459
2007-05-24,9.484,7.794,21.81,26.07,193.5,4.8684
2007-05-25,7.356,7.346,21.27,25.2,156.4,3.935
2007-05-26,11.773,8.287,20.77,25.65,141.4,3.5576
2007-05-27,10.928,10.275,20.81,27.69,158.9,3.9979
2007-05-28,7.737,9.144,21.06,26.74,207.7,5.2257
2007-05-29,10.802,5.796,20.98,23.62,215.6,5.4245
